"name","essround","edition","proddate","idno","cntry","tvtot","tvpol","rdtot","rdpol","nwsptot","nwsppol","netuse","ppltrst","pplfair","pplhlp","polintr","polcmpl","poldcs","trstprl","trstlgl","trstplc","trstplt","trstprt","trstep","trstun","vote","prtvtaat","prtvtbbe","prtvtabg","prtvtbch","prtvtcy","prtvtacz","prtvbde1","prtvbde2","prtvtbdk","prtvtbee","prtvtbes","prtvtafi","prtvtbfr","prtvtgb","prtvtbgr","prtvthr","prtvtbhu","prtvtie","prtvtail","prtvlt1","prtvlt2","prtvlt3","prtvtlv","prtvtcnl","prtvtno","prtvtbpl","prtvtapt","prtvtaro","prtvtaru","prtvtse","prtvtcsi","prtvtask","prtvtatr","prtvtbua","contplt","wrkprty","wrkorg","badge","sgnptit","pbldmn","bctprd","clsprty","prtclaat","prtclbbe","prtclabg","prtclbch","prtclcy","prtclacz","prtclbde","prtclbdk","prtclbee","prtclbes","prtclafi","prtclbfr","prtclgb","prtclbgr","prtclhr","prtclbhu","prtclbie","prtclail","prtcllt","prtcllv","prtclbnl","prtclno","prtclcpl","prtclbpt","prtclaro","prtclaru","prtclse","prtclcsi","prtclask","prtclatr","prtclbua","prtdgcl","mmbprty","prtmbaat","prtmbbbe","prtmbabg","prtmbbch","prtmbcy","prtmbacz","prtmbbde","prtmbbdk","prtmbbee","prtmbbes","prtmbafi","prtmbbfr","prtmbgb","prtmbbgr","prtmbhr","prtmbbhu","prtmbaie","prtmbail","prtmblt","prtmblv","prtmbbnl","prtmbno","prtmbcpl","prtmbapt","prtmbaro","prtmbaru","prtmbse","prtmbcsi","prtmbask","prtmbatr","prtmbbua","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","gincdif","freehms","prtyban","scnsenv","euftf","imsmetn","imdfetn","impcntr","imbgeco","imueclt","imwbcnt","happy","sclmeet","inmdisc","sclact","crmvct","aesfdrk","brghmwr","brghmef","crvctwr","crvctef","trrenyr","trrcnyr","trrprsn","trrtort","health","hlthhmp","rlgblg","rlgdnm","rlgdnat","rlgdnch","rlgdncy","rlgdnfi","rlgdngb","rlgdngr","rlgdnhu","rlgdnie","rlgdnil","rlgdnlt","rlgdnlv","rlgdnnl","rlgdnno","rlgdnpl","rlgdnpt","rlgdnro","rlgdnru","rlgdnse","rlgdnsk","rlgdnua","rlgblge","rlgdnme","rlgdeat","rlgdech","rlgdecy","rlgdefi","rlgdegb","rlgdegr","rlgdehu","rlgdeie","rlgdeil","rlgdelt","rlgdelv","rlgdenl","rlgdeno","rlgdepl","rlgdept","rlgdero","rlgderu","rlgdese","rlgdesk","rlgdeua","rlgdgr","rlgatnd","pray","dscrgrp","dscrrce","dscrntn","dscrrlg","dscrlng","dscretn","dscrage","dscrgnd","dscrsex","dscrdsb","dscroth","dscrdk","dscrref","dscrnap","dscrna","ctzcntr","ctzshipb","brncntr","cntbrthb","livecntr","lnghoma","lnghomb","blgetmg","facntr","fbrncnta","mocntr","mbrncnta","dfincac","schtaut","wmcpwrk","smdfslv","hrshsnt","mnrgtjb","uemplwk","sickdsb","nmnybsc","brnocnt","slvpens","slvuemp","cldcrsv","yngfnjb","gvjbevn","gvhlthc","gvslvol","gvslvue","gvcldcr","gvpdlwk","sbstrec","sbprvpv","sbeqsoc","sbenccm","sbbsntx","sbcwkfm","sblazy","sblwcoa","sblwlka","hlthcef","txautef","dcndleq","txadleq","ditxssp","txearn","earnpen","earnueb","imsclbn","imrccon","uentrjb","lbenent","bennent","insfben","prtsick","lvpbhlt","lvoapen","lkuemp","lklpwcf","lknemny","lknhlcn","agdcyng","agdcold","agegrbl","agrpblg","stsp20","stsp40","stsp70","wr20crm","wr20emp","p20cust","p20cnec","p70hltb","p70cust","p70cnec","v20frnd","v20comp","v20mrst","v20resp","v70frnd","v70comp","v70mrst","v70resp","acq30bs","acq70bs","v20envy","v20pity","v20adm","v20cntm","v70envy","v70pity","v70adm","v70cntm","oafl20","oafl70","predage","predsex","predetn","lkrspag","trtbdag","frndy30","dprsy30","frndo70","dprso70","ageyo30","chg1530","dprschg","mbfmo70","dprsf70","pvolwrk","twcol20","twcol70","sgr2070","buproag","suproag","srdscag","hhmmb","gndr","gndr2","gndr3","gndr4","gndr5","gndr6","gndr7","gndr8","gndr9","gndr10","gndr11","gndr12","gndr13","gndr14","gndr15","gndr16","yrbrn","agea","yrbrn2","yrbrn3","yrbrn4","yrbrn5","yrbrn6","yrbrn7","yrbrn8","yrbrn9","yrbrn10","yrbrn11","yrbrn12","yrbrn13","yrbrn14","yrbrn15","yrbrn16","rshipa2","rshipa3","rshipa4","rshipa5","rshipa6","rshipa7","rshipa8","rshipa9","rshipa10","rshipa11","rshipa12","rshipa13","rshipa14","rshipa15","rshipa16","domicil","edulvla","eisced","edlvat","edlvabe","edlvcch","edlvacy","edlvcz","edlvadk","edlvbee","edlvaes","edlvbfr","edlvgb","edlvagr","edlvhr","edlvbhu","edlvbie","edlvail","edlvlt","edlvlv","edlvnl","edlvano","edlvbpl","edlvbpt","edlvro","edlvru","edlvase","edlvasi","edlvask","edlvtr","edlvaua","edufld","eduyrs","pdwrk","edctn","uempla","uempli","dsbld","rtrd","cmsrv","hswrk","dngoth","dngdk","dngref","dngna","mainact","mnactic","crpdwk","pdjobev","pdjobyr","emplrel","emplno","wrkctra","estsz","jbspv","njbspv","wkdcorga","iorgact","wkhct","wkhtot","nacer11","tporgwk","iscoco","wrkac6m","uemp3m","uemp12m","uemp5yr","mbtru","hincsrca","hinctnta","hincfel","brwmny","partner","edulvlpa","eiscedp","edlvpat","edlvpbe","edlvpch","edlvpcy","edlvpcz","edlvpdk","edlvpee","edlvpes","edlvpfr","edlvpgb","edlvpgr","edlvphr","edlvphu","edlvpie","edlvpil","edlvplt","edlvplv","edlvpnl","edlvpno","edlvppl","edlvppt","edlvpro","edlvpru","edlvpse","edlvpsi","edlvpsk","edlvptr","edlvpua","pdwrkp","edctnp","uemplap","uemplip","dsbldp","rtrdp","cmsrvp","hswrkp","dngothp","dngdkp","dngnapp","dngrefp","dngnap","mnactp","crpdwkp","iscocop","emprelp","emplnop","jbspvp","njbspvp","wkdcorp","ioactp","wkhtotp","edulvlfa","eiscedf","edlvfat","edlvfbe","edlvfch","edlvfcy","edlvfcz","edlvfdk","edlvfee","edlvfes","edlvffr","edlvfgb","edlvfgr","edlvfhr","edlvfhu","edlvfie","edlvfil","edlvflt","edlvflv","edlvfnl","edlvfno","edlvfpl","edlvfpt","edlvfro","edlvfru","edlvfse","edlvfsi","edlvfsk","edlvftr","edlvfua","emprf14","emplnof","jbspvf","occf14b","edulvlma","eiscedm","edlvmat","edlvmbe","edlvmch","edlvmcy","edlvmcz","edlvmdk","edlvmee","edlvmes","edlvmfr","edlvmgb","edlvmgr","edlvmhr","edlvmhu","edlvmie","edlvmil","edlvmlt","edlvmlv","edlvmnl","edlvmno","edlvmpl","edlvmpt","edlvmro","edlvmru","edlvmse","edlvmsi","edlvmsk","edlvmtr","edlvmua","emprm14","emplnom","jbspvm","occm14b","atncrse","maritala","lvghwa","lvgptna","lvgptne","dvrcdev","chldhm","chldhhe","fxltph","mbltph","inttph","ipcrtiv","imprich","ipeqopt","ipshabt","impsafe","impdiff","ipfrule","ipudrst","ipmodst","ipgdtim","impfree","iphlppl","ipsuces","ipstrgv","ipadvnt","ipbhprp","iprspot","iplylfr","impenv","imptrad","impfun","regionat","regionbe","regionbg","regioach","regioncy","regioacz","regionde","regioadk","regionee","regioaes","regioafi","regionfr","regiongb","regioagr","regionhr","regionhu","regiobie","regionil","regionlt","regionlv","regionnl","regionno","regionpl","regioapt","regionro","regionru","regionse","regionsi","regionsk","regiontr","regionua","intewde","inwdds","inwmms","inwyys","inwshh","inwsmm","inwdde","inwmme","inwyye","inwehh","inwemm","inwtm","spltadmc","supqad1","supqad2","supqdd","supqmm","supqyr","dweight","pspwght","pweight"
"ESS4ATe01_3",4,"1.3","01.12.2018",2,"AT",2,1,2,1,2,0,1,5,2,1,4,5,5,5,6,5,5,4,5,5,2,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,8,8,8,8,2,2,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,4,5,5,5,4,1,1,2,4,5,8,8,8,5,5,2,4,2,8,5,2,8,8,6,1,1,1,2,2,5,4,2,7,66,6666,,,,,,,,,,,,,,,,,,,,2,66,6666,,,,,,,,,,,,,,,,,,,,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"66",1,"66",6,"GER","000",2,1,"66",1,"66",5,2,1,2,4,5,5,2,2,2,1,2,2,3,2,5,2,1,2,2,1,2,2,5,2,2,1,5,2,2,2,5,2,2,8,2,2,1,5,2,2,2,1,2,8,2,55,6,2,2,45,65,7,5,2,1,2,5,4,55,5,2,1,2,2,8,4,2,2,1,8,2,3,6,3,2,8,2,2,4,8,2,3,2,2,9,2,8,2,2,4,5,2,2,8,66,8,66,4,6,6,2,4,5,5,1,1,6,6,6,6,6,6,6,6,6,6,,,,,,1930,80,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,66,66,66,66,66,66,66,66,66,66,,,,,,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,1990,1,66666,1,3,2,66666,5,5,40,40,1,4,6112,2,2,6,6,3,4,4,2,2,2,66,0,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,66666,6,66666,66,66,666,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,6,9,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,6,66,2,6,6,2,2,2,2,1,1,1,2,5,6,4,5,5,6,2,2,5,5,2,6,5,5,2,5,5,5,2,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,12,2010,20,35,19,12,2010,21,45,70,4,1,6,19,12,2010,0.476442,0.50093895,0.31285295
"ESS4ATe01_3",4,"1.3","01.12.2018",3,"AT",7,1,4,1,3,1,1,4,5,7,3,3,3,8,9,9,7,7,7,88,1,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,7,7,3,8,88,9,1,8,1,3,2,2,1,2,8,5,5,7,6,1,3,2,2,4,6,4,6,2,3,1,1,2,3,1,1,1,,,,,,,,,,,,,,,,,,,,6,66,6666,,,,,,,,,,,,,,,,,,,,9,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"66",1,"66",6,"GER","000",2,1,"66",1,"66",2,3,2,2,2,4,2,2,3,2,1,5,8,7,10,10,10,6,8,9,2,2,2,2,4,1,4,4,5,9,9,88,88,7,2,1,1,3,5,5,8,8,2,4,2,1,55,6,3,2,60,80,6,55,3,6,9,3,7,8,8,8,7,4,4,3,2,2,3,4,4,4,55,4,0,0,2,0,1,3,4,0,10,9,0,0,8,1,0,3,6,5,4,2,1,5,1,5,2,1,1,4,10,10,3,1,2,6,6,6,6,6,6,6,6,6,6,,,,,,1948,63,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,66,66,66,66,66,66,66,66,66,66,,,,,,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,9,0,0,0,0,0,1,0,1,0,0,0,0,8,8,2,1,2008,1,66666,3,1,2,66666,0,0,40,40,55,4,9132,2,1,1,2,3,4,4,2,2,2,66,0,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,66666,6,66666,66,66,666,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,6,9,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,6,66,2,6,6,2,2,2,2,1,1,1,2,3,6,3,5,2,3,2,3,3,4,3,3,4,2,6,1,3,1,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,2,2011,11,0,17,2,2011,12,30,90,6,1,6,17,2,2011,0.476442,0.7864026,0.31285295
"ESS4ATe01_3",4,"1.3","01.12.2018",5,"AT",6,1,7,2,2,1,4,3,3,7,2,2,4,6,6,7,6,6,5,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,6,7,5,4,9,2,4,2,1,3,2,2,2,8,7,4,5,4,1,3,2,2,4,6,4,6,8,8,1,1,3,2,1,2,6,,,,,,,,,,,,,,,,,,,,6,66,6666,,,,,,,,,,,,,,,,,,,,8,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"66",1,"66",6,"GER","000",2,1,"66",1,"66",2,2,2,4,2,4,3,3,3,2,4,4,88,7,8,9,10,6,8,10,4,2,3,2,4,2,5,4,3,8,8,8,2,7,8,1,8,3,3,4,4,2,2,4,1,8,55,6,3,3,60,80,6,9,5,7,8,6,5,8,8,9,8,3,3,4,1,2,3,3,3,3,5,5,3,1,2,1,1,4,2,2,10,9,0,0,0,2,0,8,99,5,6,2,1,5,1,4,2,2,8,4,10,5,8,2,2,1,6,6,6,6,6,6,6,6,6,,,,,,1950,61,1947,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,66,66,66,66,66,66,66,66,66,,,,,,3,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,15,0,0,0,0,0,1,0,1,0,0,0,0,8,8,2,1,1977,1,66666,9,1,2,66666,5,0,48,60,55,4,1315,2,1,2,2,3,4,5,3,1,1,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,66666,6,66666,66,66,666,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,6,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,6,66,2,1,1,6,2,2,2,1,1,1,2,4,5,2,3,3,5,2,2,2,5,4,1,5,2,5,1,1,1,1,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,2,2011,15,30,16,2,2011,17,3,93,6,1,6,16,2,2011,0.952884,0.82736593,0.31285295
"ESS4ATe01_3",4,"1.3","01.12.2018",9,"AT",0,66,2,1,1,1,5,7,7,7,4,3,3,8,9,9,8,8,9,9,1,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,6,4,6,1,1,2,2,6,8,8,8,7,7,5,5,4,1,2,2,1,4,6,4,6,2,3,1,1,2,3,1,77,7777,,,,,,,,,,,,,,,,,,,,6,66,6666,,,,,,,,,,,,,,,,,,,,5,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"66",1,"66",6,"GER","000",2,1,"66",1,"66",2,4,5,3,2,5,3,3,3,3,5,5,5,3,5,5,5,5,5,5,8,8,8,8,8,8,8,8,8,5,4,4,6,3,1,1,2,1,5,3,2,2,2,3,1,1,1,2,2,2,40,60,3,10,7,7,8,1,5,8,8,6,7,5,4,4,3,3,3,3,4,4,7,7,2,2,2,2,2,2,2,2,10,10,0,0,0,0,0,3,2,1,66,2,2,66,1,2,4,6,6,1,10,10,2,3,2,1,2,6,6,6,6,6,6,6,6,,,,,,1978,33,1976,2009,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,2,66,66,66,66,66,66,66,66,,,,,,3,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,13,0,0,0,0,0,0,0,0,1,0,0,0,66,9,2,1,2009,1,66666,1,2,2,66666,5,5,40,40,74,4,3433,2,2,6,6,3,1,7,1,3,1,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,2139,1,66666,2,66666,5,5,40,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,6,6,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,6,66,1,1,1,6,2,2,1,6,1,1,2,1,3,1,2,1,1,2,1,3,2,1,1,1,1,1,2,1,1,4,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,2,2011,12,30,24,2,2011,13,15,45,5,1,6,24,2,2011,0.952884,0.4255014,0.31285295
"ESS4ATe01_3",4,"1.3","01.12.2018",12,"AT",2,1,5,1,2,2,6,8,6,5,2,3,3,8,8,8,6,6,8,8,1,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9,5,5,8,3,5,1,8,1,3,0,3,3,3,3,3,3,9,7,1,3,2,2,3,3,4,6,2,3,1,3,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,6,66,6666,,,,,,,,,,,,,,,,,,,,6,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"66",1,"66",6,"GER","000",2,1,"66",1,"66",1,2,2,3,2,4,2,1,4,4,8,7,8,7,7,10,8,5,4,4,2,3,3,1,3,2,2,4,4,8,2,0,0,3,1,1,2,5,10,2,1,1,4,3,2,2,1,2,2,2,30,65,4,10,7,8,7,6,4,5,8,8,7,5,2,3,2,1,2,1,3,3,6,2,2,2,2,2,2,2,2,2,8,8,0,0,0,0,0,1,66,1,66,2,2,66,2,66,1,3,1,2,3,5,3,3,1,2,1,6,6,6,6,6,6,6,6,,,,,,1968,43,1972,1998,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,2,66,66,66,66,66,66,66,66,,,,,,3,5,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,18,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,2,2,66666,3,5,30,45,80,2,2320,2,2,6,6,2,1,7,2,8,1,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,66,2,66666,6,66666,6,66666,66,66,666,5,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,1,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,6,66,2,1,1,6,2,1,1,6,2,1,2,2,2,3,2,3,2,2,3,3,2,2,3,2,3,2,2,3,2,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,2,2011,14,50,22,2,2011,15,55,65,6,1,6,22,2,2011,0.952884,1.1518682,0.31285295
"ESS4ATe01_3",4,"1.3","01.12.2018",15,"AT",6,2,2,1,1,1,6,8,8,8,3,4,3,8,9,9,8,8,8,8,2,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,5,7,8,7,7,1,1,1,2,6,2,2,2,5,5,5,8,5,1,3,2,2,3,3,3,3,4,4,2,1,1,3,2,66,6666,,,,,,,,,,,,,,,,,,,,2,66,6666,,,,,,,,,,,,,,,,,,,,2,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"66",1,"66",6,"GER","000",2,1,"66",1,"66",2,3,1,1,2,5,4,5,5,3,8,5,6,5,8,8,8,8,8,8,3,8,8,8,8,8,8,8,8,8,3,3,5,5,2,2,2,2,7,3,3,3,3,3,1,1,2,1,3,3,30,80,4,8,5,6,6,6,6,5,5,5,5,5,4,3,3,2,1,1,3,3,7,5,3,2,2,2,2,3,1,2,8,8,0,3,0,0,0,3,3,1,66,2,2,66,2,66,1,4,1,1,8,8,3,1,2,6,6,6,6,6,6,6,6,6,6,,,,,,1960,51,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,66,66,66,66,66,66,66,66,66,66,,,,,,3,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,9,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,1,2,66666,2,2,40,45,55,4,5123,2,1,2,1,3,1,4,3,1,2,66,0,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,66666,6,66666,66,66,666,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,8,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,6,66,2,9,6,2,2,6,2,2,2,1,1,1,3,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,2,2011,11,45,22,2,2011,12,45,60,4,1,6,22,2,2011,0.476442,0.29476163,0.31285295
"ESS4ATe01_3",4,"1.3","01.12.2018",17,"AT",7,5,2,1,5,3,1,6,8,9,1,2,3,8,7,7,8,7,8,8,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,5,5,9,9,9,1,3,2,2,5,3,3,3,6,9,5,10,4,1,3,2,4,2,2,2,2,8,8,2,2,3,3,1,1,1,,,,,,,,,,,,,,,,,,,,6,66,6666,,,,,,,,,,,,,,,,,,,,10,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"66",1,"66",6,"GER","000",2,1,"66",1,"66",1,2,1,1,1,3,3,3,3,3,6,6,6,3,10,9,10,10,10,10,2,2,2,2,4,2,2,3,3,8,8,9,9,0,4,4,4,3,6,2,3,2,2,2,2,2,55,6,8,8,30,70,88,88,7,6,6,9,9,5,7,8,7,8,3,3,2,3,4,2,3,4,55,55,3,1,2,2,0,1,2,0,8,8,0,0,0,0,0,1,66,3,1,2,1,1,2,66,4,6,6,1,10,10,6,1,2,6,6,6,6,6,6,6,6,6,6,,,,,,1943,68,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,66,66,66,66,66,66,66,66,66,66,,,,,,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,0,0,0,0,0,0,1,0,0,0,0,66,8,2,1,2004,1,66666,1,3,2,66666,3,4,30,35,52,4,5220,2,2,6,6,2,77,77,2,3,2,66,0,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,66666,6,66666,66,66,666,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,99,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,6,66,2,6,6,2,2,2,2,1,1,1,5,6,5,2,5,2,6,3,2,4,6,3,2,6,3,6,3,2,2,2,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2,2011,13,5,20,2,2011,14,14,69,4,1,6,20,2,2011,0.476442,0.7864026,0.31285295
"ESS4ATe01_3",4,"1.3","01.12.2018",18,"AT",5,2,5,2,3,1,5,6,5,4,1,2,5,4,5,4,2,1,2,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,2,5,4,4,4,4,5,5,2,3,2,8,5,5,6,5,2,2,2,1,2,2,8,8,6,8,4,5,5,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,6,66,6666,,,,,,,,,,,,,,,,,,,,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"66",1,"66",6,"GER","000",2,1,"66",1,"66",2,4,5,5,2,1,2,5,2,2,2,3,2,2,5,2,2,1,1,1,2,2,2,2,2,5,2,1,2,5,2,2,5,4,2,2,2,2,3,2,2,5,2,1,2,2,1,2,2,2,35,55,4,2,1,2,2,5,2,4,5,5,2,2,2,8,2,2,3,2,8,8,5,2,2,8,2,2,3,8,8,2,5,2,2,8,2,2,2,3,2,5,5,2,2,66,8,66,2,1,2,8,5,2,1,2,2,1,6,6,6,6,6,6,6,6,6,,,,,,1950,61,1942,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,66,66,66,66,66,66,66,66,66,,,,,,4,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,0,0,0,0,0,0,0,1,0,0,0,0,66,8,2,1,2005,1,66666,1,2,2,66666,5,5,30,30,74,4,4110,1,2,6,6,2,1,7,1,2,1,4,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,4200,1,66666,2,66666,5,5,40,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,6,66,2,1,1,6,2,2,2,2,1,1,2,2,2,5,6,6,5,5,2,4,5,2,4,5,2,4,5,5,5,2,4,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2,2011,19,20,20,2,2011,20,30,70,5,1,6,20,2,2011,0.952884,0.82736593,0.31285295
