"name","essround","edition","proddate","idno","cntry","tvtot","tvpol","rdtot","rdpol","nwsptot","nwsppol","netuse","ppltrst","pplfair","pplhlp","polintr","trstprl","trstlgl","trstplc","trstplt","trstprt","trstep","trstun","vote","prtvtaat","prtvtcbe","prtvtbbg","prtvtcch","prtvthr","prtvtcy","prtvtbcz","prtvcde1","prtvcde2","prtvtbdk","prtvtcee","prtvtbes","prtvtbfi","prtvtbfr","prtvtgb","prtvtcgr","prtvtchu","prtvtaie","prtvtbil","prtvlt1","prtvlt2","prtvlt3","prtvtdnl","prtvtano","prtvtbpl","prtvtbpt","prtvtbru","prtvtase","prtvtcsi","prtvtbsk","prtvtbua","contplt","wrkprty","wrkorg","badge","sgnptit","pbldmn","bctprd","clsprty","prtclbat","prtclcbe","prtclbbg","prtclcch","prtclcy","prtclhr","prtclbcz","prtclcde","prtclbdk","prtclcee","prtclbes","prtclbfi","prtclcfr","prtclgb","prtclcgr","prtclchu","prtclaie","prtclbil","prtcllt","prtclcnl","prtclano","prtcldpl","prtclcpt","prtclbru","prtclase","prtclcsi","prtclbsk","prtclcua","prtdgcl","mmbprty","prtmbbat","prtmbcbe","prtmbbbg","prtmbcch","prtmbhr","prtmbcy","prtmbbcz","prtmbcde","prtmbbdk","prtmbcee","prtmbbes","prtmbbfi","prtmbcfr","prtmbgb","prtmbcgr","prtmbchu","prtmbaie","prtmbbil","prtmblt","prtmbcnl","prtmbano","prtmbdpl","prtmbbpt","prtmbbru","prtmbase","prtmbcsi","prtmbbsk","prtmbcua","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","gincdif","freehms","prtyban","scnsenv","imsmetn","imdfetn","impcntr","imbgeco","imueclt","imwbcnt","happy","sclmeet","inmdisc","sclact","crmvct","aesfdrk","brghmwr","brghmef","crvctwr","crvctef","health","hlthhmp","rlgblg","rlgdnm","rlgdnaat","rlgdnbe","rlgdnach","rlgdncy","rlgdnde","rlgdndk","rlgdnafi","rlgdngb","rlgdnagr","rlgdnhu","rlgdnie","rlgdnil","rlgdnlt","rlgdnnl","rlgdnno","rlgdnapl","rlgdnpt","rlgdnaru","rlgdnase","rlgdnsi","rlgdnsk","rlgdnua","rlgblge","rlgdnme","rlgdeaat","rlgdebe","rlgdeach","rlgdecy","rlgdede","rlgdedk","rlgdeafi","rlgdegb","rlgdeagr","rlgdehu","rlgdeie","rlgdeil","rlgdelt","rlgdenl","rlgdeno","rlgdeapl","rlgdept","rlgdearu","rlgdease","rlgdesi","rlgdesk","rlgdeua","rlgdgr","rlgatnd","pray","dscrgrp","dscrrce","dscrntn","dscrrlg","dscrlng","dscretn","dscrage","dscrgnd","dscrsex","dscrdsb","dscroth","dscrdk","dscrref","dscrnap","dscrna","ctzcntr","ctzshipb","brncntr","cntbrthb","livecnta","lnghom1","lnghom2","blgetmg","facntr","fbrncnta","mocntr","mbrncnta","insclwr","bystlwr","trfowr","insclct","bystlct","trfoct","plcjbcn","plccont","plcstf","plcvcrp","plcvcrc","plcpvcr","plccbrg","plcarcr","plcrspc","plcfrdc","plcexdc","bplcdc","doplcsy","dpcstrb","plcrgwr","plcipvl","gsupplc","plciplt","plccbrb","ctjbcnt","ctmtgfr","ctfrdc","wraccrp","wraccrc","jdgcbrb","ctprpwr","hrshsnta","dbctvrd","lwstrob","rgbrklw","ctinplt","stcbg2t","tmprs","caplcst","widprsn","wevdct","flsin5y","bstln5y","troff5y","hhmmb","gndr","gndr2","gndr3","gndr4","gndr5","gndr6","gndr7","gndr8","gndr9","gndr10","gndr11","gndr12","gndr13","gndr14","yrbrn","agea","yrbrn2","yrbrn3","yrbrn4","yrbrn5","yrbrn6","yrbrn7","yrbrn8","yrbrn9","yrbrn10","yrbrn11","yrbrn12","yrbrn13","yrbrn14","rshipa2","rshipa3","rshipa4","rshipa5","rshipa6","rshipa7","rshipa8","rshipa9","rshipa10","rshipa11","rshipa12","rshipa13","rshipa14","icpart1","rshpsts","lvgptnea","dvrcdeva","icpart2","iccohbt","marsts","marstie","maritalb","chldhm","chldhhe","fxltph","domicil","edulvlb","eisced","edlvdat","edlvdbe","edlvdbg","edlvdch","edlvdhr","edlvdcy","edlvdcz","edude1","edude2","edude3","edlvddk","edlvdee","edlvdes","edlvdfi","edlvdfr","edugb1","edugb2","edagegb","edlvdgr","edlvdhu","edlvdie","eduil1","eduil2","edlvdlt","edlvdnl","edlvdno","edlvdpl","eduyrpl","edupl2","edlvdpt","edlvdru","edlvdse","edlvdsi","edlvdsk","edlvdua","eduyrs","pdwrk","edctn","uempla","uempli","dsbld","rtrd","cmsrv","hswrk","dngoth","dngdk","dngref","dngna","mainact","mnactic","crpdwk","pdjobev","pdjobyr","emplrel","emplno","wrkctra","jbtmppm","estsz","jbspv","njbspv","wkdcorga","iorgact","wkdcpce","wkhct","wkhtot","nacer2","tporgwk","iscoco","rsnlvem","wrkac6m","uemp3m","uemp12m","uemp5yr","mbtru","hincsrca","hinctnta","pphincr","hincfel","brwmny","icpart3","edulvlpb","eiscedp","edlvpdat","edlvpdbe","edlvpdbg","edlvpdch","edlvpdhr","edlvpdcy","edlvpdcz","edupde1","edupde2","edupde3","edlvpddk","edlvpdee","edlvpdes","edlvpdfi","edlvpdfr","edupgb1","edupgb2","edagepgb","edlvpdgr","edlvpdhu","edlvpdie","edupil1","edupil2","edlvpdlt","edlvpdnl","edlvpdno","edlvpdpl","eduyrppl","eduppl2","edlvpdpt","edlvpdru","edlvpdse","edlvpdsi","edlvpdsk","edlvpdua","pdwrkp","edctnp","uemplap","uemplip","dsbldp","rtrdp","cmsrvp","hswrkp","dngothp","dngdkp","dngnapp","dngrefp","dngnap","mnactp","crpdwkp","iscocop","emprelp","emplnop","jbspvp","njbspvp","wkhtotp","edulvlfb","eiscedf","edlvfdat","edlvfdbe","edlvfdbg","edlvfdch","edlvfdhr","edlvfdcy","edlvfdcz","edufde1","edufde2","edufde3","edlvfddk","edlvfdee","edlvfdes","edlvfdfi","edlvfdfr","edufgb1","edufgb2","edagefgb","edlvfdgr","edlvfdhu","edlvfdie","edufil1","edufil2","edlvfdlt","edlvfdnl","edlvfdno","edlvfdpl","edlvfdpt","edlvfdru","edlvfdse","edlvfdsi","edlvfdsk","edlvfdua","emprf14","emplnof","jbspvf","occf14b","edulvlmb","eiscedm","edlvmdat","edlvmdbe","edlvmdbg","edlvmdch","edlvmdhr","edlvmdcy","edlvmdcz","edumde1","edumde2","edumde3","edlvmddk","edlvmdee","edlvmdes","edlvmdfi","edlvmdfr","edumgb1","edumgb2","edagemgb","edlvmdgr","edlvmdhu","edlvmdie","edumil1","edumil2","edlvmdlt","edlvmdnl","edlvmdno","edlvmdpl","edlvmdpt","edlvmdru","edlvmdse","edlvmdsi","edlvmdsk","edlvmdua","emprm14","emplnom","jbspvm","occm14b","atncrse","edul12m","useknwl","edupdem","gdsprt","clmrlx","actvgrs","wmcpwrk","mnrgtjb","gvprppv","fltlnla","mlohinc","mloincat","dsdclve","dsdclvat","cuthheq","cutheqat","yrspdwka","icmnact","jbtsktm","yrskdwk","wrkengt","wkovrtm","wrkwe","yrcremp","emplrjb","mnrsefw","scrsefw","jbcoedu","jbedyrs","jblrn","vrtywrk","jbrqlrn","wgdpeft","hlpcowk","hlthrwk","dcsfwrk","jbscr","lsintjb","wrkhrd","nevdnjb","oprtad","bsmw","ppwwkp","bseftwk","smblvjb","rpljbde","wpmwkcp","indisdc","truinwk","pdaprpa","wrywprb","trdawrk","jbprtfp","icnopfma","pfmfdjba","frsptjb","dfcnswka","stfmjob","stfjbot","wkjbndm","grspaya","payprda","linwk3y","rdpay3y","wkshr3y","lscjb3y","orgfd3y","npemp3y","icagu70a","ipjbini","ipjbscr","ipjbhin","ipjbwfm","ipjbtro","pdjbndm","uemp3y","wkhsch","icptn","pwkhsch","puemp3y","hwwkhs","phwwkhs","dsgrmnya","icptnwka","wkengtp","wkovtmp","ptnwkwe","icmnart","rtryr","wntrtr","icago45","agertr","plnchld","ipcrtiv","imprich","ipeqopt","ipshabt","impsafe","impdiff","ipfrule","ipudrst","ipmodst","ipgdtim","impfree","iphlppl","ipsuces","ipstrgv","ipadvnt","ipbhprp","iprspot","iplylfr","impenv","imptrad","impfun","region","regunit","intewde","inwdds","inwmms","inwyys","inwshh","inwsmm","inwdde","inwmme","inwyye","inwehh","inwemm","inwtm","spltadmd","supqad1","supqad2","supqdd","supqmm","supqyr","dweight","pspwght","pweight"
"ESS5ATe1_1",5,"1.1","09.02.2017",1,"AT",4,2,3,0,2,1,7,7,7,8,3,7,7,7,7,7,7,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10,9,9,10,10,10,2,3,2,2,2,2,2,6,9,6,6,1,2,2,2,2,4,6,4,6,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,6,66,6666,,,,,,,,,,,,,,,,,,,,,,7,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"66",1,"66",6666,"GER","000",2,1,"66",1,"66",4,4,4,1,1,1,2,2,6,3,3,7,6,8,3,3,3,9,7,4,2,2,3,3,0,2,0,9,3,3,0,3,2,2,2,5,3,8,66,3,3,3,1,1,1,2,2,2,6,6,6,6,6,6,,,,,,,1980,33,2005,6666,6666,6666,6666,6666,6666,,,,,,,2,66,66,66,66,66,66,,,,,,,2,66,1,1,2,6,4,,4,1,6,2,3,313,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6,6,6666,1,66666,1,6,2,2,66666,2,2,2,38,40,84,4,3419,11,2,2,6,6,1,1,77,7,2,3,2,6666,66,6666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,66666,6,66666,666,313,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,3,423,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,2,2,666,6,6,2,2,2,5,5,1,2,,3,,2,,2,888,1,2,14,1,2,1,1999,2,1,4,1,4,3,3,3,4,4,1,1,8,8,2,3,2,1,4,7,8,8,1,2,77,3,2,3,3,2,2,3,3,8,8,1,7777777,66,2,2,2,2,4,3,1,5,5,5,5,5,1,0,30,2,666,66,666,666,66,6,66,66,6,2,6666,6,2,666,2,2,3,2,2,1,4,2,3,4,4,2,2,2,3,4,1,2,2,3,2,5,"AT11",2,,21,9,2013,19,7,21,9,2013,19,51,44,2,6,1,21,9,2013,0.8807018,0.425958,0.32016367
"ESS5ATe1_1",5,"1.1","09.02.2017",4,"AT",3,1,3,0,1,1,7,4,5,5,2,7,7,7,6,6,6,6,1,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,8,8,8,10,10,2,4,2,2,8,8,8,5,5,5,10,5,1,2,2,1,4,6,4,6,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,6,66,6666,,,,,,,,,,,,,,,,,,,,,,6,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"66",1,"66",6666,"GER","000",2,1,"66",1,"66",3,2,2,1,3,3,2,1,4,3,3,7,7,7,3,3,2,9,9,5,2,2,2,4,1,2,0,9,3,3,0,3,2,2,2,5,4,2,66,3,3,3,1,8,4,3,1,2,2,6,6,6,6,6,,,,,,,1983,30,1986,2013,6666,6666,6666,6666,6666,,,,,,,1,2,66,66,66,66,66,,,,,,,1,1,2,2,1,2,66,,1,1,6,1,3,313,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,6,3,2,66666,1,1,1,40,40,52,4,3433,9,2,1,2,2,3,1,7,6,1,3,1,313,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,66,2,66666,6,66666,6,66666,666,313,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,6,313,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,5,2,666,6,6,2,2,2,3,3,1,1,,1,,1,,1,10,1,3,6,1,2,1,2007,1,6,1,1,4,4,2,2,2,3,1,2,3,1,2,3,3,1,3,9,6,6,2,6,3,2,2,3,3,2,2,2,2,9,8,1,7777777,66,2,2,2,2,3,2,1,4,5,5,5,4,2,4,35,1,20,0,0,10,1,2,66,66,6,2,6666,6,2,666,3,2,3,2,2,2,3,3,2,5,4,2,2,2,3,4,2,1,1,3,1,4,"AT11",2,,20,9,2013,19,5,20,9,2013,19,51,46,3,6,1,20,9,2013,1.3210527,0.9774789,0.32016367
"ESS5ATe1_1",5,"1.1","09.02.2017",5,"AT",6,3,0,66,4,2,0,8,6,7,1,9,9,7,8,8,7,8,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,9,8,9,9,10,2,4,2,2,8,8,8,4,8,6,9,6,1,3,2,2,4,6,4,6,3,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,6,66,6666,,,,,,,,,,,,,,,,,,,,,,7,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"66",1,"66",6666,"GER","000",2,1,"66",1,"66",4,4,4,1,1,1,2,2,6,3,3,8,7,9,3,3,3,10,10,7,2,2,2,4,1,2,0,9,3,3,0,3,2,2,2,5,4,8,66,3,3,3,1,1,1,2,1,2,6,6,6,6,6,6,,,,,,,1950,63,1951,6666,6666,6666,6666,6666,6666,,,,,,,1,66,66,66,66,66,66,,,,,,,1,1,2,2,1,2,66,,1,2,1,1,3,313,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2010,1,66666,1,6,3,2,66666,0,0,0,40,40,95,4,7231,8,2,1,2,2,2,4,77,5,2,3,1,423,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,8,2,66666,6,66666,6,66666,666,322,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,4,322,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,6,66,2,666,6,6,3,3,5,3,3,2,1,,1,,1,,1,41,2,66,666,66,66,6,6666,66,66,66,6,66,66,6,6,6,6,6,6,6,6,6,6,6,6,66,66,66,66,6,6,66,6,6,6,66,6,6,6,6,66,66,6,6666666,66,6,6,6,6,6,6,1,4,4,4,4,4,3,7,888,1,888,77,888,888,1,2,66,66,6,1,2010,1,1,68,6,3,3,2,3,2,5,2,2,2,5,2,2,4,2,5,1,2,2,2,2,5,"AT11",2,,20,9,2013,13,10,20,9,2013,13,55,45,2,6,1,20,9,2013,0.8807018,0.8064941,0.32016367
"ESS5ATe1_1",5,"1.1","09.02.2017",7,"AT",4,0,3,0,0,66,7,6,6,6,4,5,5,5,4,4,5,5,2,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,9,6,6,6,9,9,2,3,2,2,2,2,2,6,8,7,9,6,1,2,2,2,4,6,4,6,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,6,66,6666,,,,,,,,,,,,,,,,,,,,,,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"66",1,"66",6666,"GER","000",2,1,"66",1,"66",4,4,4,1,1,1,2,1,4,3,3,9,7,8,3,3,2,7,7,5,2,2,2,3,88,2,1,9,3,3,88,3,2,2,2,4,4,2,66,3,3,3,1,1,3,2,1,2,6,6,6,6,6,6,,,,,,,1983,30,1984,6666,6666,6666,6666,6666,6666,,,,,,,1,66,66,66,66,66,66,,,,,,,1,1,2,2,1,2,66,,1,2,2,2,3,313,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,6,3,2,66666,0,0,0,40,40,52,4,8320,10,2,1,2,1,3,1,8,6,1,3,1,313,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,1,6,5220,1,66666,2,66666,30,313,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,7,313,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,6,66,2,666,6,6,2,2,3,3,4,1,1,,1,,1,,1,11,1,4,9,4,4,2,2011,1,2,55,2,66,88,3,2,3,2,2,1,8,8,2,5,4,1,1,4,8,8,8,6,88,3,1,4,3,2,2,1,1,7,7,3,7777777,66,2,2,2,2,8,8,1,3,5,5,5,3,3,4,30,1,20,0,0,7,1,1,1,1,1,2,6666,6,2,666,4,3,3,2,2,2,3,4,2,3,2,2,2,4,2,2,2,1,1,3,2,2,"AT11",2,,21,9,2013,17,10,21,9,2013,18,0,50,1,6,1,21,9,2013,0.8807018,0.65165263,0.32016367
"ESS5ATe1_1",5,"1.1","09.02.2017",8,"AT",5,0,4,0,0,66,7,8,7,8,4,5,5,5,5,5,5,5,2,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,10,6,6,6,10,10,3,3,3,3,8,8,8,88,88,88,10,7,1,3,2,3,3,3,3,3,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,6,66,6666,,,,,,,,,,,,,,,,,,,,,,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"66",1,"66",6666,"GER","000",2,1,"66",1,"66",3,3,3,1,1,1,8,2,6,3,3,9,8,8,3,3,3,8,8,6,3,2,2,3,88,8,1,8,3,3,0,3,2,2,2,5,3,8,66,1,1,1,1,1,1,3,2,1,2,6,6,6,6,6,,,,,,,1997,16,1969,1971,6666,6666,6666,6666,6666,,,,,,,3,3,66,66,66,66,66,,,,,,,2,66,2,2,2,6,6,,6,2,2,1,3,212,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,1,0,0,0,0,0,0,0,0,0,0,66,2,2,2,6666,6,66666,6,6,6,6,66666,66,66,66,666,666,666,66,66666,66,6,2,6,6,3,1,88,1,1,8,2,6666,66,6666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,66666,6,66666,666,313,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,7,423,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,3,2,666,6,6,1,1,1,5,5,1,1,,1,,1,,1,555,3,66,666,66,66,6,6666,66,66,66,6,66,66,6,6,6,6,6,6,6,6,6,6,6,6,66,66,66,66,6,6,66,6,6,6,66,6,6,6,6,66,66,6,6666666,66,6,6,6,6,6,6,1,5,5,5,5,5,3,0,888,2,666,66,666,666,66,6,66,66,6,2,6666,6,2,666,1,2,3,3,1,2,2,3,1,3,2,2,2,2,4,2,2,2,2,4,3,2,"AT11",2,,21,9,2013,15,5,21,9,2013,15,59,54,2,6,1,21,9,2013,1.3210527,1.2192312,0.32016367
"ESS5ATe1_1",5,"1.1","09.02.2017",10,"AT",4,1,3,1,2,2,7,9,6,8,3,6,6,6,6,6,6,6,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10,8,8,9,10,10,2,2,2,2,2,2,2,6,9,7,9,7,1,3,2,2,4,6,4,6,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,6,66,6666,,,,,,,,,,,,,,,,,,,,,,7,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"66",1,"66",6666,"GER","000",2,1,"66",1,"66",4,3,3,1,1,1,1,2,6,3,3,10,10,10,4,4,3,10,10,8,1,1,1,3,0,2,0,9,3,3,0,3,1,1,1,5,3,8,66,2,2,2,1,1,1,1,2,6,6,6,6,6,6,6,,,,,,,1984,29,6666,6666,6666,6666,6666,6666,6666,,,,,,,66,66,66,66,66,66,66,,,,,,,2,66,1,2,2,6,6,,6,2,2,2,3,313,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6,6,6666,1,66666,1,6,2,2,66666,1,1,0,38,40,43,4,4115,11,2,2,6,6,1,1,77,7,1,4,2,6666,66,6666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,66666,6,66666,666,423,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,1,313,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,3,2,666,6,6,2,2,2,5,5,1,2,,1,,1,,1,10,1,2,10,1,2,1,2003,2,1,2,1,4,88,3,2,2,3,1,1,8,8,2,3,3,1,2,6,7,7,8,6,3,2,2,2,2,2,1,1,1,10,10,2,7777777,66,2,2,2,2,4,3,1,5,5,5,5,5,2,0,35,2,666,66,666,666,66,6,66,66,6,2,6666,6,2,666,8,2,2,2,2,2,2,3,2,4,2,2,2,2,3,2,2,2,2,4,3,2,"AT11",2,,21,9,2013,20,35,21,9,2013,21,20,45,3,6,1,21,9,2013,0.4403509,0.212979,0.32016367
"ESS5ATe1_1",5,"1.1","09.02.2017",11,"AT",1,1,1,1,1,1,7,6,5,5,2,5,6,8,5,3,3,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,7,5,7,6,7,5,4,1,4,3,3,3,7,5,5,8,7,1,3,2,1,3,3,4,6,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,6,66,6666,,,,,,,,,,,,,,,,,,,,,,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"66",1,"66",6666,"GER","000",2,1,"66",1,"66",3,4,3,3,2,2,3,1,4,3,3,6,4,6,3,3,5,4,5,3,2,3,2,4,3,3,4,7,2,3,4,3,4,3,3,2,1,1,5,3,3,2,2,1,5,5,1,2,2,1,1,6,6,6,,,,,,,1962,51,1935,1966,1990,1994,6666,6666,6666,,,,,,,3,1,2,2,66,66,66,,,,,,,1,1,7,7,1,2,66,,1,1,6,2,3,422,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,2,2,6,6,1,1,2,10,10,10,50,50,11,5,6110,11,2,2,6,6,3,3,77,5,2,4,1,423,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,4121,2,2,1,2,50,212,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,6,9,212,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,6,9,1,15,1,1,2,2,4,4,4,1,1,,1,,2,,1,31,1,1,31,4,6,4,6666,66,66,66,6,66,66,6,6,6,6,6,6,6,6,6,6,6,6,66,66,66,66,6,6,66,6,3,3,1,2,2,1,2,8,9,2,7777777,66,2,2,2,2,4,3,1,5,5,4,4,4,2,0,40,1,40,0,10,10,5,1,4,4,4,2,6666,6,1,65,6,2,3,2,3,1,3,2,4,5,2,1,3,1,1,4,2,2,1,1,2,4,"AT11",2,,1,7,2013,20,0,1,7,2013,21,15,75,1,6,1,1,7,2013,2.2017543,1.8138131,0.32016367
"ESS5ATe1_1",5,"1.1","09.02.2017",13,"AT",5,2,4,1,2,1,7,9,8,8,2,6,7,7,5,5,6,6,3,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,2,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,8,8,10,8,9,1,1,1,1,2,2,2,9,8,7,10,7,1,4,2,1,4,6,4,6,1,3,2,66,6666,,,,,,,,,,,,,,,,,,,,,,2,66,6666,,,,,,,,,,,,,,,,,,,,,,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"66",1,"66",6666,"GER","000",2,1,"66",1,"66",4,4,3,3,3,2,4,1,2,2,1,3,4,7,2,2,2,2,2,1,5,4,4,4,6,3,5,5,2,1,5,2,5,3,4,8,1,4,66,4,4,4,1,1,1,2,2,2,6,6,6,6,6,6,,,,,,,1996,17,1970,6666,6666,6666,6666,6666,6666,,,,,,,3,66,66,66,66,66,66,,,,,,,2,66,2,2,2,6,6,,6,2,2,2,3,212,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,1,0,0,0,0,0,0,0,0,0,0,66,2,2,2,6666,6,66666,6,6,6,6,66666,66,66,66,666,666,666,66,66666,66,6,2,6,6,3,1,4,1,4,1,2,6666,66,6666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,66666,6,66666,666,313,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1,6,313,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1,5,2,666,6,6,2,1,1,5,5,1,1,,4,,2,,4,555,3,66,666,66,66,6,6666,66,66,66,6,66,66,6,6,6,6,6,6,6,6,6,6,6,6,66,66,66,66,6,6,66,6,6,6,66,6,6,6,6,66,66,6,6666666,66,6,6,6,6,6,6,1,5,5,3,5,4,4,0,35,2,666,66,666,666,66,6,66,66,6,2,6666,6,2,666,1,2,4,1,4,4,1,4,2,6,1,1,1,3,5,2,6,4,1,1,5,1,"AT11",2,,2,7,2013,15,0,2,7,2013,15,50,50,2,6,1,2,7,2013,0.8807018,0.8128208,0.32016367
